fsw,cap,ind,pl_i_cu
20000.0,2e-05,3e-05,2.6724129557434164
20000.0,2e-05,0.0001336842105263158,2.698806225903305
20000.0,2e-05,0.00023736842105263157,4.382780243212661
20000.0,2e-05,0.0003410526315789474,2.7544165135504253
20000.0,2e-05,0.00044473684210526317,4.062943608304033
20000.0,2e-05,0.0005484210526315789,3.011766887380078
20000.0,2e-05,0.0006521052631578947,2.6837745308719065
20000.0,2e-05,0.0007557894736842104,4.022260437462989
20000.0,2e-05,0.0008594736842105263,3.0132405372819098
20000.0,2e-05,0.0009631578947368421,2.150615223807186
20000.0,2e-05,0.001066842105263158,2.3581883320313555
20000.0,2e-05,0.0011705263157894736,4.663855330893358
20000.0,2e-05,0.0012742105263157896,4.649655680601909
20000.0,2e-05,0.0013778947368421053,3.4955943329937695
20000.0,2e-05,0.001481578947368421,4.717501266772052
20000.0,2e-05,0.001585263157894737,4.010030296655585
20000.0,2e-05,0.0016889473684210527,5.52499072467151
20000.0,2e-05,0.0017926315789473684,5.807199024279074
20000.0,2e-05,0.0018963157894736843,2.8676048781817034
20000.0,2e-05,0.002,4.585329663090311
20000.0,7.157894736842105e-05,3e-05,4.179723685096401
20000.0,7.157894736842105e-05,0.0001336842105263158,2.8266982585532507
20000.0,7.157894736842105e-05,0.00023736842105263157,7.525558254955067
20000.0,7.157894736842105e-05,0.0003410526315789474,6.543054380920023
20000.0,7.157894736842105e-05,0.00044473684210526317,3.3402408158660206
20000.0,7.157894736842105e-05,0.0005484210526315789,4.116504829414291
20000.0,7.157894736842105e-05,0.0006521052631578947,4.644804525913938
20000.0,7.157894736842105e-05,0.0007557894736842104,3.2320046277987906
20000.0,7.157894736842105e-05,0.0008594736842105263,1.8811470751425474
20000.0,7.157894736842105e-05,0.0009631578947368421,5.572257403051608
20000.0,7.157894736842105e-05,0.001066842105263158,5.129977054981582
20000.0,7.157894736842105e-05,0.0011705263157894736,3.5754971977468606
20000.0,7.157894736842105e-05,0.0012742105263157896,5.836924208472321
20000.0,7.157894736842105e-05,0.0013778947368421053,4.7744630842530995
20000.0,7.157894736842105e-05,0.001481578947368421,3.8364715508858005
20000.0,7.157894736842105e-05,0.001585263157894737,4.988173192213386
20000.0,7.157894736842105e-05,0.0016889473684210527,4.238392507359897
20000.0,7.157894736842105e-05,0.0017926315789473684,3.1703661046117384
20000.0,7.157894736842105e-05,0.0018963157894736843,4.124111313727651
20000.0,7.157894736842105e-05,0.002,3.5894599018662463
20000.0,0.0001231578947368421,3e-05,3.8667770700446784
20000.0,0.0001231578947368421,0.0001336842105263158,4.934495811407938
20000.0,0.0001231578947368421,0.00023736842105263157,3.508966375133371
20000.0,0.0001231578947368421,0.0003410526315789474,4.466578620010648
20000.0,0.0001231578947368421,0.00044473684210526317,3.2210828955895767
20000.0,0.0001231578947368421,0.0005484210526315789,2.1045440106107614
20000.0,0.0001231578947368421,0.0006521052631578947,3.3882612766707356
20000.0,0.0001231578947368421,0.0007557894736842104,11.012827321297689
20000.0,0.0001231578947368421,0.0008594736842105263,3.1402115422864907
20000.0,0.0001231578947368421,0.0009631578947368421,2.37583254290521
20000.0,0.0001231578947368421,0.001066842105263158,3.0083026388639698
20000.0,0.0001231578947368421,0.0011705263157894736,5.494150509065258
20000.0,0.0001231578947368421,0.0012742105263157896,5.402914125539836
20000.0,0.0001231578947368421,0.0013778947368421053,7.823382405901501
20000.0,0.0001231578947368421,0.001481578947368421,5.273505520044372
20000.0,0.0001231578947368421,0.001585263157894737,4.156071523571823
20000.0,0.0001231578947368421,0.0016889473684210527,2.878341213147279
20000.0,0.0001231578947368421,0.0017926315789473684,3.6635128378733506
20000.0,0.0001231578947368421,0.0018963157894736843,3.9842287268225487
20000.0,0.0001231578947368421,0.002,4.361077929842694
20000.0,0.00017473684210526314,3e-05,3.1401755271778518
20000.0,0.00017473684210526314,0.0001336842105263158,3.0337217171954483
20000.0,0.00017473684210526314,0.00023736842105263157,3.2657880467888005
20000.0,0.00017473684210526314,0.0003410526315789474,5.148876982127144
20000.0,0.00017473684210526314,0.00044473684210526317,2.710731209950277
20000.0,0.00017473684210526314,0.0005484210526315789,3.6817366178123327
20000.0,0.00017473684210526314,0.0006521052631578947,2.4369250813631815
20000.0,0.00017473684210526314,0.0007557894736842104,3.3450980435748394
20000.0,0.00017473684210526314,0.0008594736842105263,3.9655997650091264
20000.0,0.00017473684210526314,0.0009631578947368421,3.0428578509348103
20000.0,0.00017473684210526314,0.001066842105263158,3.5996337126854523
20000.0,0.00017473684210526314,0.0011705263157894736,5.575993697747021
20000.0,0.00017473684210526314,0.0012742105263157896,1.82205728707136
20000.0,0.00017473684210526314,0.0013778947368421053,3.7370647371964454
20000.0,0.00017473684210526314,0.001481578947368421,4.831365874183229
20000.0,0.00017473684210526314,0.001585263157894737,5.865356120807674
20000.0,0.00017473684210526314,0.0016889473684210527,4.164044897861821
20000.0,0.00017473684210526314,0.0017926315789473684,8.682738507356841
